ID,Name,Group,Latency,Status,Details,Last Date,Max. Time,Min. Time,lat,lon,status
2629,"Sand Point, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,55.337,-160.502,Web
2807,"Sandy Hook, NJ",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,40.467,-74.009,Web
2659,"Santa Barbara, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,34.403,-119.693,Web
2660,"Santa Monica, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,34.008,-118.500,Web
2868,"Sargent, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.771,-95.617,Web
2889,"Seattle, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,47.603,-122.339,Web
2630,"Seldovia, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,59.440,-151.720,Web
2631,"Seward, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,60.120,-149.427,Web
2877,"Sewells Point, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,36.947,-76.330,Web
2780,"Shell Beach, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.868,-89.673,Web
2808,"Ship John Shoal, NJ",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.305,-75.375,Web
2632,"Sitka, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,57.052,-135.342,Web
2633,"Skagway, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,59.450,-135.327,Web
2890,"Skamokawa, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.267,-123.452,Web
2793,"Solomons Island, MD",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.317,-76.451,Web
2823,"South Beach, OR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.625,-124.043,Web
2869,"South Padre Island CG Station, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.073,-97.168,Web
2701,"Southbank Riverwalk, St Johns River, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.320,-81.658,Web
2865,"SPI Brazos Santiago, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.067,-97.155,Web
2841,"Springmaid Pier, SC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,33.655,-78.918,Web
2738,"St Clair Shores, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.473,-82.879,Web
2752,"St Clair State Police, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.812,-82.486,Web
2824,"St Helens, OR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.863,-122.796,Web
2702,"St Petersburg, Tampa Bay, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.761,-82.627,Web
2733,"Sturgeon Bay Canal, WI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.796,-87.314,Web
2717,"Sturgeon Point, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.691,-79.047,Web
2891,"Tacoma, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,47.267,-122.413,Web
2870,"Texas Point, Sabine Pass, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.689,-93.842,Web
2812,"The Battery, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,40.701,-74.014,Web
2892,"Toke Point, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.708,-123.967,Web
2794,"Tolchester Beach, MD",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.213,-76.245,Web
2718,"Toledo, OH",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.694,-83.472,Web
2703,"Trident Pier, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.416,-80.593,Web
2758,"U.S. Slip, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.501,-84.340,Web
2634,"Unalakleet, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,63.875,-160.788,Web
2635,"Unalaska, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,53.879,-166.540,Web
2816,"USCG Station Hatteras, NC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,35.209,-75.704,Web
2871,"USS Lexington, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.815,-97.389,Web
2704,"Vaca Key, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,24.711,-81.106,Web
2636,"Valdez, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,61.125,-146.362,Web
2893,"Vancouver, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.632,-122.697,Web
2637,"Village Cove, St Paul Island, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,57.125,-170.285,Web
2705,"Virginia Key, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,25.731,-80.162,Web
2878,"Wachapreague, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.608,-75.686,Web
2830,"Wake Island, Pacific Ocean, United States of America",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,19.291,166.618,Web
2682,"Washington, DC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.873,-77.022,Web
2825,"Wauna, OR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.162,-123.409,Web
2611,"Weeks Bay, Mobile Bay, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.417,-87.825,Web
2786,"Wells, ME",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.320,-70.563,Web
2781,"West Bank 1, Bayou Gauche, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.789,-90.420,Web
2612,"West Fowl River Bridge, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.377,-88.159,Web
2759,"West Neebish Island, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.283,-84.205,Web
2894,"Westport, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.904,-124.105,Web
2817,"Wilmington, NC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,34.228,-77.954,Web
2709,"Windmill Point, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.357,-82.930,Web
2879,"Windmill Point, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.616,-76.290,Web
2799,"Woods Hole, MA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.524,-70.671,Web
2818,"Wrightsville Beach, NC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,34.213,-77.787,Web
2710,"Wyandotte, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.202,-83.147,Web
2674,"Yabucoa Harbor, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.055,-65.833,Web
2638,"Yakutat, Yakutat Bay, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,59.549,-139.733,Web
2880,"Yorktown USCG Training Center, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.227,-76.479,Web
1623,Sesimbra (Avg),PT TD,0m,,Details, 01 Jan 0001 00:00, 01 Jan 0001 00:00, 01 Jan 0001 00:00,38.445,-9.102,Active
1613,B02 avg30,Setubal,0m,,Details, 12 Apr 2012 21:45, 01 Feb 2014 21:45, 29 Apr 2011 11:13,38.500,-8.500,Active
1614,B02 avg300,Setubal,0m,,Details, 12 Apr 2012 21:45, 01 Feb 2014 21:44, 29 Apr 2011 11:12,38.500,-8.000,Active
1616,B02 TS AlertLevel,Setubal,0m,,Details, 12 Apr 2012 21:45, 01 Feb 2014 21:45, 29 Apr 2011 11:13,38.500,-7.000,Active
1615,B02 TS signal,Setubal,0m,,Details, 12 Apr 2012 21:45, 01 Feb 2014 21:44, 29 Apr 2011 11:12,38.500,-7.500,Active
2033,SET-01 - Setubal,TAD,10m,,Details, 09 Apr 2018 11:51, 09 Apr 2018 11:12, 17 Dec 2013 13:31,38.494,-8.931,Active
2051,SET-01-300-test,TAD,10m,,Details, 09 Apr 2018 11:51, 09 Apr 2018 11:12, 21 Dec 2013 20:03,38.494,-8.931,Active
2050,SET-01-test,TAD,10m,,Details, 09 Apr 2018 11:51, 09 Apr 2018 11:12, 20 Dec 2013 15:12,38.494,-8.931,Active
1618,TAD Setubal (Press),TAD,0m,,Details, 24 Jan 2060 16:01, 24 Jan 2060 16:01, 30 Apr 2011 08:26,38.515,-8.909,Active
1617,TAD Setubal (Temp),TAD,0m,,Details, 24 Jan 2060 16:01, 24 Jan 2060 16:01, 30 Apr 2011 08:26,38.515,-8.809,Active
1044,Tamosy Large Panel (Press),TAD,11m,,Details, 20 Jun 2030 05:01, 05 Aug 2062 21:01, 11 Jan 2000 00:03,46.500,8.617,Active
1043,Tamosy Large Panel (Temp),TAD,0m,,Details, 20 Jun 2030 05:01, 30 May 2070 00:26, 11 Jan 2000 00:03,45.756,8.617,Active
1014,Antarctica - Syowa ,TD UNESCO,2h 46m,,Details, 09 Apr 2018 08:55, 09 Apr 2018 08:55, 29 Apr 2011 19:15,-69.008,39.570,Active
1028,Antarctica - Vernadsky ,TD UNESCO,1h 2m,,Details, 09 Apr 2018 10:39, 09 Apr 2018 10:39, 29 Apr 2011 19:30,-65.250,-64.270,Active
1798,"Antigua, Barbuda & Redonda - Barbuda",TD UNESCO,1h 5m,,Details, 09 Apr 2018 10:36, 09 Apr 2018 10:36, 07 Jun 2012 19:23,17.890,-61.820,Active
1572,Argentina - Mar del Plata ,TD UNESCO,1h 22m,,Details, 09 Apr 2018 10:19, 09 Apr 2018 10:19, 29 Apr 2011 19:14,-38.000,-57.539,Active
1794,Argentina - Puerto Deseado,TD UNESCO,1h 7m,,Details, 09 Apr 2018 10:34, 09 Apr 2018 10:34, 07 Jun 2012 19:24,-47.754,-65.915,Active
1529,Argentina - Puerto Madryn ,TD UNESCO,1h 22m,,Details, 09 Apr 2018 10:19, 09 Apr 2018 10:19, 29 Apr 2011 19:07,-42.763,-65.031,Active
2528,Argentina - Ushuaia,TD UNESCO,1h 23m,,Details, 09 Apr 2018 10:18, 09 Apr 2018 10:18, 17 Jan 2016 15:49,-54.817,-68.217,Active
827,Australia - Broome_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-18.001,122.219,Active
820,Australia - Burnie_Tasmania_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-41.050,145.915,Active
1294,Australia - Cape Cuvier Wharf,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:09,-24.221,113.397,Active
874,Australia - Cape_Ferguson_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-19.277,147.058,Active
837,Australia - Christmas_Island_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 11 Mar 2011 05:01,-10.429,105.669,Active
844,Australia - Cocos_Island_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-12.117,96.892,Active
856,Australia - Darwin_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-12.472,130.846,Active
870,Australia - Esperance_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-33.871,121.895,Active
888,Australia - Groote Eylandt ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-13.860,136.416,Active
892,Australia - Hillarys_Harbor_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-31.826,115.739,Active
966,Australia - Port_Kembla_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-34.474,150.912,Active
973,Australia - Portland_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-38.343,141.613,Active
970,Australia - PtMurat ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-21.817,114.191,Active
985,Australia - Rosslyn_Bay_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-23.161,150.790,Active
1008,Australia - Spring_Bay_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:10,-42.546,147.933,Active
1019,Australia - Thevenard_AU ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:10,-32.149,133.641,Active
1400,Bahamas - Settlement pt,TD UNESCO,1h 0m,,Details, 09 Apr 2018 10:41, 09 Apr 2018 10:41, 29 Apr 2011 19:09,26.683,-78.983,Active
839,Bangladesh - Chittagong ,TD UNESCO,58m,,Details, 09 Apr 2018 10:43, 09 Apr 2018 10:43, 01 May 2013 00:01,22.333,91.825,Active
1809,Barbers Point,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 07 Jun 2012 19:22,21.322,-158.119,Active
877,Brasil - Fortaleza ,TD UNESCO,56m,,Details, 09 Apr 2018 10:45, 09 Apr 2018 10:45, 29 Apr 2011 19:12,-3.717,-38.467,Active
990,Brasil - Salvador_Itaparica ,TD UNESCO,55m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 29 Apr 2011 19:11,-12.970,-38.520,Active
1876,Caleta Meteoro_CL,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 17 Jul 2012 02:11,-52.967,-74.067,Active
1277,Canada - Bamfield,TD UNESCO,2h 24m,,Details, 09 Apr 2018 09:17, 09 Apr 2018 09:17, 29 Apr 2011 19:09,48.840,-125.140,Active
1353,Canada - Nain,TD UNESCO,1h 35m,,Details, 09 Apr 2018 10:06, 09 Apr 2018 10:06, 29 Apr 2011 19:09,56.550,-61.680,Active
1679,Canada - Prince Rupert,TD UNESCO,1h 56m,,Details, 09 Apr 2018 09:45, 09 Apr 2018 09:45, 02 May 2011 22:15,54.320,-130.320,Active
1696,Canada - St. Johns,TD UNESCO,1h 31m,,Details, 09 Apr 2018 10:10, 09 Apr 2018 10:10, 02 May 2011 22:14,47.570,-52.720,Active
2410,Cayman Islands - George Town,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 17 Jan 2016 15:51,19.295,-81.383,Active
1875,Chañaral_CL,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 17 Jul 2012 02:11,-26.357,-70.646,Active
2366,Chile - Ancud,TD UNESCO,53m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:49,-41.867,-73.833,Active
1633,Chile - Ancud_Chile,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 02 May 2011 22:17,-41.867,-73.832,Active
1820,Chile - Antarctica Base Prat,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 18 Jun 2012 14:09,-62.479,-59.664,Active
2478,Chile - Antarctica Base Prat 3,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:04,-62.479,-59.663,Active
1634,Chile - Antofagasta_CL,TD UNESCO,58m,,Details, 09 Apr 2018 10:43, 09 Apr 2018 10:43, 02 May 2011 22:15,-23.653,-70.404,Active
1637,Chile - Arica_CL,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 02 May 2011 22:15,-18.476,-70.323,Active
2413,Chile - Bahia Gregorio_CL,TD UNESCO,53m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 15 Jun 2015 13:05,-52.648,-70.209,Active
1714,Chile - Bahia Mansa_CL,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 19 Sep 2011 11:44,-40.581,-73.737,Active
2372,Chile - Bahia Mansa_CL 2,TD UNESCO,54m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 15 Jun 2015 12:58,-40.581,-73.737,Active
2376,Chile - Bucalemu_CL,TD UNESCO,58m,,Details, 09 Apr 2018 10:43, 09 Apr 2018 10:43, 15 Jun 2015 13:03,-34.639,-72.046,Active
829,Chile - Caldera_CL ,TD UNESCO,58m,,Details, 09 Apr 2018 10:43, 09 Apr 2018 10:43, 29 Apr 2011 19:12,-27.058,-70.834,Active
2389,Chile - Caleta Meteoro_CL,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:04,-52.960,-74.066,Active
1719,Chile - Castro_CL,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 19 Sep 2011 11:44,-42.481,-73.758,Active
2398,Chile - Castro_CL 2,TD UNESCO,52m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 15 Jun 2015 13:03,-42.481,-73.758,Active
1502,Chile - Constitucion ,TD UNESCO,56m,,Details, 09 Apr 2018 10:45, 09 Apr 2018 10:45, 29 Apr 2011 19:07,-35.360,-72.460,Active
2392,Chile - Constitucion_CL,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:03,-35.356,-72.458,Active
847,Chile - Coquimbo_CL ,TD UNESCO,53m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 29 Apr 2011 19:14,-29.930,-71.350,Active
2393,Chile - Coquimbo_CL 2,TD UNESCO,53m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:03,-29.950,-71.335,Active
2397,Chile - Coronel_CL,TD UNESCO,53m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:03,-37.029,-73.152,Active
849,Chile - Corral_CL ,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 29 Apr 2011 19:12,-39.867,-73.433,Active
2396,Chile - Corral_CL 2,TD UNESCO,55m,,Details, 09 Apr 2018 10:45, 09 Apr 2018 10:45, 15 Jun 2015 13:03,-39.887,-73.427,Active
865,Chile - Easter_CL ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:12,-27.153,-109.448,Active
2402,Chile - Easter_CL 2,TD UNESCO,54m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 15 Jun 2015 13:03,-27.155,-109.439,Active
2418,Chile - Huasco_CL 2,TD UNESCO,51m,,Details, 09 Apr 2018 10:49, 09 Apr 2018 10:49, 15 Jun 2015 13:04,-28.461,-71.224,Active
2419,Chile - Huasco_CL 3,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:05,-28.461,-71.224,Active
901,Chile - Iquique_CL ,TD UNESCO,53m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 29 Apr 2011 19:11,-20.217,-70.170,Active
2423,Chile - Iquique_CL 2,TD UNESCO,53m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:04,-20.205,-70.148,Active
904,Chile - Juan_Fernandez ,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 29 Apr 2011 19:11,-33.617,-78.825,Active
2425,Chile - Juan_Fernandez 2,TD UNESCO,54m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 15 Jun 2015 13:04,-33.636,-78.830,Active
1522,Chile - Lebu ,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 29 Apr 2011 19:07,-37.590,-73.660,Active
2433,Chile - Lebu 2,TD UNESCO,55m,,Details, 09 Apr 2018 10:45, 09 Apr 2018 10:45, 15 Jun 2015 13:04,-37.594,-73.664,Active
1726,Chile - Mejillones_CL,TD UNESCO,56m,,Details, 09 Apr 2018 10:45, 09 Apr 2018 10:45, 19 Sep 2011 11:45,-23.097,-70.451,Active
2448,Chile - Mejillones_CL 2,TD UNESCO,51m,,Details, 09 Apr 2018 10:49, 09 Apr 2018 10:49, 15 Jun 2015 13:04,-23.097,-70.451,Active
2463,Chile - Paposo_CL,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:05,-25.009,-70.469,Active
2464,Chile - Paposo_CL 2,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:04,-25.009,-70.469,Active
1730,Chile - Patache_CL,TD UNESCO,55m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 19 Sep 2011 11:44,-20.800,-70.194,Active
2466,Chile - Patache_CL 2,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:04,-20.803,-70.198,Active
2470,Chile - Pichidangui_CL 2,TD UNESCO,51m,,Details, 09 Apr 2018 10:49, 09 Apr 2018 10:49, 15 Jun 2015 13:05,-32.136,-71.529,Active
2471,Chile - Pichidangui_CL 3,TD UNESCO,51m,,Details, 09 Apr 2018 10:49, 09 Apr 2018 10:49, 15 Jun 2015 13:05,-32.136,-71.529,Active
1674,Chile - PISAGUA_CL,TD UNESCO,55m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 02 May 2011 22:15,-19.597,-70.214,Active
2472,Chile - Pisagua_CL 2,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:05,-19.597,-70.216,Active
1570,Chile - Puerto Chacabuco ,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 29 Apr 2011 19:08,-45.467,-72.817,Active
2469,Chile - Puerto Eden_CL,TD UNESCO,53m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:05,-49.137,-74.425,Active
1731,Chile - Puerto Melinka_CL,TD UNESCO,57m,,Details, 09 Apr 2018 10:44, 09 Apr 2018 10:44, 19 Sep 2011 12:11,-43.898,-73.748,Active
2474,Chile - Puerto Melinka_CL 2,TD UNESCO,57m,,Details, 09 Apr 2018 10:43, 09 Apr 2018 10:43, 15 Jun 2015 13:05,-43.898,-73.748,Active
2467,Chile - Puerto_Chacabuco_CL,TD UNESCO,52m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 15 Jun 2015 13:05,-45.467,-72.820,Active
1676,Chile - Puerto_Montt_CL,TD UNESCO,1h 7m,,Details, 09 Apr 2018 10:34, 09 Apr 2018 10:34, 02 May 2011 22:16,-41.483,-72.967,Active
2475,Chile - Puerto_Montt_CL 2,TD UNESCO,53m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 15 Jun 2015 13:06,-41.485,-72.961,Active
979,Chile - Puerto_Williams_CL ,TD UNESCO,1h 23m,,Details, 09 Apr 2018 10:18, 09 Apr 2018 10:18, 29 Apr 2011 19:13,-54.933,-67.611,Active
2489,Chile - Puerto_Williams_CL 2,TD UNESCO,52m,,Details, 09 Apr 2018 10:48, 09 Apr 2018 10:48, 15 Jun 2015 13:15,-54.933,-67.611,Active
1733,Chile - Punta Arenas_CL,TD UNESCO,59m,,Details, 09 Apr 2018 10:42, 09 Apr 2018 10:42, 19 Sep 2011 11:45,-53.124,-70.860,Active
2482,Chile - Punta Arenas_CL 2,TD UNESCO,48m,,Details, 09 Apr 2018 10:52, 09 Apr 2018 10:52, 15 Jun 2015 13:06,-53.124,-70.862,Active
2494,Chile - Queule_CL,TD UNESCO,54m,,Details, 09 Apr 2018 10:47, 09 Apr 2018 10:47, 15 Jun 2015 13:06,-39.398,-73.215,Active
2491,Chile - Quintero_CL 2,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:06,-32.776,-71.525,Active
2496,Chile - Quiriquina_CL,TD UNESCO,55m,,Details, 09 Apr 2018 10:46, 09 Apr 2018 10:46, 15 Jun 2015 13:07,-36.636,-73.057,Active
2497,Chile - Quiriquina_CL 2,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:06,-36.636,-73.057,Active
993,Chile - San_Antonio_CL ,TD UNESCO,56m,,Details, 09 Apr 2018 10:45, 09 Apr 2018 10:45, 29 Apr 2011 19:11,-33.583,-71.633,Active
2502,Chile - San_Antonio_CL 2,TD UNESCO,50m,,Details, 09 Apr 2018 10:50, 09 Apr 2018 10:50, 15 Jun 2015 13:06,-33.582,-71.618,Active
